FECHA,PAÍS,ACRÓNIMO,CATEGORÍA,QUERY,NOTICIA,ESTADO,MOTIVO
19/03/2026 15:13:09,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")","a bruxelles nuova riunione informale promossa da meloni, jetten e frederiksen sul fenomeno migratorio - Aise.it - Agenzia Internazionale Stampa Estero",DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 15:13:09,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",leggera diminuzione della vendita di vino e spumante nei supermercati italiani: -20 milioni di litri nel 2025 - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-1 | flags=pais,positivo,negativo | Italia ruido o contexto débil"
19/03/2026 15:13:10,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",nasce la facs facility ibbc-igb-ieomi: una piattaforma condivisa per la ricerca biomedica avanzata - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 15:13:10,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Consiglio europeo: confronto tra Meloni Merz e De Wever sulla competitività europea - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 15:13:11,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""Dipartimento delle Informazioni per la Sicurezza"" OR ""Agenzia Informazioni e Sicurezza Esterna"")",Tappa a Madrid per il roadshow internazionale della “Made in Italy Community” - Aise.it - Agenzia Internazionale Stampa Estero,DESCARTADO,"score=-2 | flags=positivo,negativo | Italia ruido o contexto débil"
19/03/2026 15:13:13,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""servicios secretos italianos"" OR ""inteligencia italiana"")",d'Amico vende hasta el 5% de DIS mediante colocación acelerada - MarketScreener España,DESCARTADO,score=0 | flags=sin_senales | acrónimo ambiguo sin contexto
19/03/2026 15:13:14,ITALIA ,DIS,Inteligencia,"(""DIS"" OR ""AISE"" OR ""AISI"" OR ""servicios secretos italianos"" OR ""inteligencia italiana"")",Dividendo de CHPY (YieldMax Semiconductor Option Income UCITS USD Dis) - Investing.com España,DESCARTADO,score=0 | flags=sin_senales | acrónimo ambiguo sin contexto
19/03/2026 15:13:23,REINO UNIDO,MI6,Inteligencia,"(""MI6"") (spy OR spies OR espionage OR intelligence OR covert OR Russia OR Russian OR China OR Chinese OR Iran)","US have tracked Epstein's Moscow links since the 1970s, claims ex-MI6 Russia chief - MSN",ACEPTADO,score=2 | flags=positivo | Reino Unido fuerte
19/03/2026 15:13:27,REINO UNIDO,MI5,Inteligencia,"(""MI5"" OR ""British intelligence"" OR ""UK intelligence"" OR ""British Security Service"")","Ex-MI5 contractor had ninja-style training in swords and knives, court told - Sky News",ACEPTADO,score=2 | flags=positivo | Reino Unido fuerte
19/03/2026 15:13:28,REINO UNIDO,MI5,Inteligencia,"(""MI5"" OR ""British intelligence"" OR ""UK intelligence"" OR ""British Security Service"")",MI5 chief apologises to woman abused by violent neo-Nazi agent - The Justice Gap,ACEPTADO,score=2 | flags=positivo | Reino Unido fuerte
19/03/2026 15:13:29,REINO UNIDO,MI5,Inteligencia,"(""MI5"" OR ""British intelligence"" OR ""UK intelligence"" OR ""British Security Service"")",MI5: Official Secrets Exhibition Shortlisted For National Award - Wired-gov.net,ACEPTADO,score=2 | flags=positivo | Reino Unido fuerte
19/03/2026 15:13:31,RUSIA,FSB,Inteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Russia to step up security for military officials after string of assassinations - Reuters,DESCARTADO,score=1 | flags=pais | Rusia ruido o contexto débil
19/03/2026 15:13:32,RUSIA,FSB,Inteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:33,RUSIA,FSB,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:34,RUSIA,FSB,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")","Spies, Lies, and Video Clicks: The Warped World of Pro-Russian Disinformation in Europe - Organized Crime and Corruption Reporting Project | OCCRP",DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 15:13:36,RUSIA,FSB,Contrainteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",Spylandia: How a Stretch of Florida Real Estate Has Become a Covert Corridor for Chinese and Russian Spies - Vanity Fair,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:37,RUSIA,FSB,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Expert: After shutting down Telegram, Russian intelligence recruitment agencies to shift to other platforms - Ukrinform",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:38,RUSIA,FSB,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",‘Orchestrated ’: Ukraine slams arrest of 6 nationals by NIA on Russian intelligence | India News - Hindustan Times,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:40,RUSIA,FSB,Contrainteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",How deep-cover Russian spies fooled the West for a century - MSN,DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 15:13:40,RUSIA,FSB,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Russian Intelligence Behind NIA Crackdown On US National Matthew Vandyke, Six Ukrainians Linked To Myanmar Insurgency - Republic World",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:42,RUSIA,FSB,Inteligencia,"""Russian security service"" OR ""Russian security services"" OR ""Russian foreign intelligence"" OR ""Russian military intelligence""",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:46,RUSIA,FSB,Contrainteligencia,"Russia (""counterintelligence"" OR ""spy ring"" OR ""spy network"" OR ""intelligence operation"" OR ""espionage case"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:46,RUSIA,FSB,Contrainteligencia,"Russia (""counterintelligence"" OR ""spy ring"" OR ""spy network"" OR ""intelligence operation"" OR ""espionage case"")",Tale of Russian spy ring in Surrey brought to the Wick stage - SussexWorld,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:49,RUSIA,FSB,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""espionage"" OR ""spy"" OR ""intelligence operation"" OR ""covert operation"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:51,RUSIA,SVR,Inteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Russia to step up security for military officials after string of assassinations - Reuters,DESCARTADO,score=1 | flags=pais | Rusia ruido o contexto débil
19/03/2026 15:13:51,RUSIA,SVR,Inteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:52,RUSIA,SVR,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:53,RUSIA,SVR,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""intelligence"" OR ""security service"" OR ""espionage"" OR ""spy"" OR ""counterintelligence"")","Spies, Lies, and Video Clicks: The Warped World of Pro-Russian Disinformation in Europe - Organized Crime and Corruption Reporting Project | OCCRP",DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 15:13:55,RUSIA,SVR,Contrainteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",Spylandia: How a Stretch of Florida Real Estate Has Become a Covert Corridor for Chinese and Russian Spies - Vanity Fair,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:56,RUSIA,SVR,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Expert: After shutting down Telegram, Russian intelligence recruitment agencies to shift to other platforms - Ukrinform",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:58,RUSIA,SVR,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",‘Orchestrated ’: Ukraine slams arrest of 6 nationals by NIA on Russian intelligence | India News - Hindustan Times,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:13:58,RUSIA,SVR,Contrainteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""",How deep-cover Russian spies fooled the West for a century - MSN,DESCARTADO,"score=2 | flags=pais,radar | Rusia ruido o contexto débil"
19/03/2026 15:13:59,RUSIA,SVR,Inteligencia,"""Russian intelligence"" OR ""Russian spy"" OR ""Russian spies"" OR ""Russian espionage""","Russian Intelligence Behind NIA Crackdown On US National Matthew Vandyke, Six Ukrainians Linked To Myanmar Insurgency - Republic World",ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:14:01,RUSIA,SVR,Inteligencia,"""Russian security service"" OR ""Russian security services"" OR ""Russian foreign intelligence"" OR ""Russian military intelligence""",Alekseev Assassination Attempt Reveals Russian Security Service Cracks - The Jamestown Foundation,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:14:02,RUSIA,SVR,Contrainteligencia,"Russia (""counterintelligence"" OR ""spy ring"" OR ""spy network"" OR ""intelligence operation"" OR ""espionage case"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:14:03,RUSIA,SVR,Contrainteligencia,"Russia (""counterintelligence"" OR ""spy ring"" OR ""spy network"" OR ""intelligence operation"" OR ""espionage case"")",Tale of Russian spy ring in Surrey brought to the Wick stage - SussexWorld,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:14:04,RUSIA,SVR,Contrainteligencia,"(""FSB"" OR ""SVR"" OR ""GRU"") Russia (""espionage"" OR ""spy"" OR ""intelligence operation"" OR ""covert operation"" OR ""counterintelligence"")",Ukrainian Counterintelligence Arrests FSB-Belarusian Double Agent - Odessa Journal,ACEPTADO,"score=4 | flags=pais,positivo,radar | Rusia fuerte"
19/03/2026 15:14:08,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")","Gustavo González López, from key man of Chavista espionage to Venezuela’s defense minister - EL PAÍS English",DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:08,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president names new defense chief to replace longtime Maduro loyalist - PBS,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 15:14:09,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces longtime defense minister with intelligence head - NBC News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:09,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Reuters,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:11,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Oil for repression: How Venezuela spent billions on a Cuban-backed security state - Miami Herald,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 15:14:11,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Red Lake Nation News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:12,VENEZUELA,DGCIM,Inteligencia,"(""DGCIM"" OR ""Dirección General de Contrainteligencia Militar"" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",US Further Eases Venezuela Oil Sanctions - Energy Intelligence,DESCARTADO,"score=-1 | flags=pais,radar,ruido_ai | Regla general insuficiente o ruido"
19/03/2026 15:14:14,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")","Gustavo González López, from key man of Chavista espionage to Venezuela’s defense minister - EL PAÍS English",DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:14,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president names new defense chief to replace longtime Maduro loyalist - PBS,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 15:14:15,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces longtime defense minister with intelligence head - NBC News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:16,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Reuters,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:16,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Red Lake Nation News,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"
19/03/2026 15:14:17,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Oil for repression: How Venezuela spent billions on a Cuban-backed security state - Miami Herald,DESCARTADO,score=1 | flags=pais | Regla general insuficiente o ruido
19/03/2026 15:14:18,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",US Further Eases Venezuela Oil Sanctions - Energy Intelligence,DESCARTADO,"score=-1 | flags=pais,radar,ruido_ai | Regla general insuficiente o ruido"
19/03/2026 15:14:19,VENEZUELA,SEBIN,Inteligencia,"(""SEBIN"" OR ""Servicio Bolivariano de Inteligencia Nacional "" OR ""VENEZUELA"") (""intelligence"" OR ""spy"" OR ""espionage"" OR ""cyber attack"" OR ""security service"" OR ""counterintelligence"" OR ""inteligencia"" OR ""espia"" OR ""espía"" OR ""espionaje"" OR ""ciberataque"" OR ""servicio de seguridad"" OR ""contrainteligencia"")",Venezuela's acting president replaces long-time defense minister with intelligence head - Apa.az,DESCARTADO,"score=2 | flags=pais,radar | Regla general insuficiente o ruido"